id,first_name,second_name,team,position,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
329,Alexis,Mac Allister,12,Midfielder,4,10,3,False,2024-08-17T11:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,7,2.6,9.3,7.0,1.9,1,0.10,0.06,0.16,0.45,65,0,222591,0,0
329,Alexis,Mac Allister,12,Midfielder,16,4,3,True,2024-08-25T15:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,13,12.2,26.1,8.0,4.6,1,0.00,0.11,0.11,0.36,65,-17221,243753,16312,33533
329,Alexis,Mac Allister,12,Midfielder,27,14,3,False,2024-09-01T15:00:00Z,0,3,3,90,0,0,1,0,0,0,0,0,0,0,0,16,19.4,13.8,0.0,3.3,1,0.00,0.04,0.04,1.36,64,-33248,220927,10485,43733
329,Alexis,Mac Allister,12,Midfielder,36,16,1,True,2024-09-14T14:00:00Z,0,1,4,59,0,0,0,0,0,0,0,0,0,0,0,17,6.2,14.1,17.0,3.7,1,0.06,0.60,0.66,0.14,64,-22012,207439,15373,37385
329,Alexis,Mac Allister,12,Midfielder,46,3,3,True,2024-09-21T14:00:00Z,3,0,5,90,0,0,1,0,0,0,0,0,0,0,0,26,28.0,29.2,17.0,7.4,1,0.03,0.23,0.26,1.08,64,-11676,200083,6631,18307
330,James,McConnell,12,Midfielder,4,10,0,False,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3147,0,0
330,James,McConnell,12,Midfielder,16,4,0,True,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-276,3607,241,517
330,James,McConnell,12,Midfielder,27,14,0,False,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-100,3839,446,546
330,James,McConnell,12,Midfielder,36,16,0,True,2024-09-14T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,128,4274,822,694
330,James,McConnell,12,Midfielder,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-70,4330,286,356
331,Tyler,Morton,12,Midfielder,4,10,0,False,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,4200,0,0
331,Tyler,Morton,12,Midfielder,16,4,0,True,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-247,4837,352,599
331,Tyler,Morton,12,Midfielder,27,14,0,False,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-189,5133,528,717
331,Tyler,Morton,12,Midfielder,36,16,0,True,2024-09-14T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6,5445,882,888
331,Tyler,Morton,12,Midfielder,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-127,5459,289,416
332,Nathaniel,Phillips,12,Defender,4,10,0,False,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,14539,0,0
332,Nathaniel,Phillips,12,Defender,16,4,0,True,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-912,17285,1154,2066
332,Nathaniel,Phillips,12,Defender,27,14,0,False,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,99,19557,2872,2773
332,Nathaniel,Phillips,12,Defender,36,16,0,True,2024-09-14T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5796,13579,0,5796
332,Nathaniel,Phillips,12,Defender,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1493,12294,0,1493
333,Jarell,Quansah,12,Defender,4,10,1,False,2024-08-17T11:30:00Z,0,2,1,45,0,0,0,0,0,0,0,0,0,0,0,7,15.8,0.5,0.0,1.6,1,0.00,0.00,0.00,0.31,45,0,567784,0,0
333,Jarell,Quansah,12,Defender,16,4,0,True,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-165953,415075,13922,179875
333,Jarell,Quansah,12,Defender,27,14,0,False,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-107851,309511,8967,116818
333,Jarell,Quansah,12,Defender,36,16,0,True,2024-09-14T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-96336,216047,11541,107877
333,Jarell,Quansah,12,Defender,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-31909,185094,4078,35987
334,Rhys,Williams,12,Defender,4,10,0,False,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,15921,0,0
334,Rhys,Williams,12,Defender,16,4,0,True,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2553,16101,828,3381
334,Rhys,Williams,12,Defender,27,14,0,False,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3908,12204,0,3908
334,Rhys,Williams,12,Defender,36,16,0,True,2024-09-14T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2222,10058,0,2222
334,Rhys,Williams,12,Defender,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-909,9204,0,909
335,Andrew,Robertson,12,Defender,4,10,6,False,2024-08-17T11:30:00Z,0,2,1,78,0,0,1,0,0,0,0,0,0,0,0,24,12.0,17.1,4.0,3.3,1,0.00,0.13,0.13,0.41,60,0,392551,0,0
335,Andrew,Robertson,12,Defender,16,4,6,True,2024-08-25T15:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,0,0,29,22.0,47.1,52.0,12.1,1,0.30,0.19,0.49,0.36,60,17476,472797,45348,27872
335,Andrew,Robertson,12,Defender,27,14,6,False,2024-09-01T15:00:00Z,0,3,3,82,0,0,1,0,0,0,0,0,0,0,0,25,9.6,22.0,0.0,3.2,1,0.00,0.07,0.07,1.34,60,33734,529916,106687,72953
335,Andrew,Robertson,12,Defender,36,16,1,True,2024-09-14T14:00:00Z,0,1,4,74,0,0,0,1,0,0,0,1,0,0,0,6,3.0,20.9,0.0,2.4,1,0.00,0.09,0.09,0.25,60,223672,791285,338191,114519
335,Andrew,Robertson,12,Defender,46,3,6,True,2024-09-21T14:00:00Z,3,0,5,90,0,0,1,0,0,0,0,0,0,0,0,33,12.2,24.1,4.0,4.0,1,0.08,0.02,0.10,1.08,60,16778,810736,60027,43249
336,Dominik,Szoboszlai,12,Midfielder,4,10,7,False,2024-08-17T11:30:00Z,0,2,1,90,0,1,1,0,0,0,0,0,0,0,1,28,10.4,41.2,15.0,6.7,1,0.15,0.24,0.39,0.45,65,0,170256,0,0
336,Dominik,Szoboszlai,12,Midfielder,16,4,2,True,2024-08-25T15:30:00Z,2,0,2,90,0,0,1,0,0,0,0,1,0,0,0,9,15.6,31.4,13.0,6.0,1,0.06,0.41,0.47,0.36,65,41020,262538,61722,20702
336,Dominik,Szoboszlai,12,Midfielder,27,14,6,False,2024-09-01T15:00:00Z,0,3,3,90,0,1,1,0,0,0,0,0,0,0,0,27,28.6,39.3,8.0,7.6,1,0.03,0.15,0.18,1.36,65,-34520,233517,21838,56358
336,Dominik,Szoboszlai,12,Midfielder,36,16,1,True,2024-09-14T14:00:00Z,0,1,4,90,0,0,0,1,0,0,0,1,0,0,0,7,7.0,39.8,13.0,6.0,1,0.16,0.08,0.24,0.44,65,14183,260609,58104,43921
336,Dominik,Szoboszlai,12,Midfielder,46,3,3,True,2024-09-21T14:00:00Z,3,0,5,60,0,0,1,0,0,0,0,0,0,0,0,11,0.2,6.0,3.0,0.9,1,0.04,0.02,0.06,0.54,65,-447,264698,25525,25972
337,Konstantinos,Tsimikas,12,Defender,4,10,1,False,2024-08-17T11:30:00Z,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,3,1.4,1.2,0.0,0.3,0,0.00,0.01,0.01,0.04,50,0,40013,0,0
337,Konstantinos,Tsimikas,12,Defender,16,4,0,True,2024-08-25T15:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-10264,33639,1306,11570
337,Konstantinos,Tsimikas,12,Defender,27,14,1,False,2024-09-01T15:00:00Z,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,4,2.4,0.1,0.0,0.3,0,0.00,0.00,0.00,0.02,48,-7440,27733,1460,8900
337,Konstantinos,Tsimikas,12,Defender,36,16,1,True,2024-09-14T14:00:00Z,0,1,4,15,0,0,0,0,0,0,0,0,0,0,0,4,2.8,0.8,0.0,0.4,0,0.00,0.00,0.00,0.20,48,-4885,24230,1638,6523
337,Konstantinos,Tsimikas,12,Defender,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-957,24124,1572,2529
339,Virgil,van Dijk,12,Defender,4,10,6,False,2024-08-17T11:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,24,8.8,1.5,4.0,1.4,1,0.00,0.01,0.01,0.45,60,0,1021672,0,0
339,Virgil,van Dijk,12,Defender,16,4,7,True,2024-08-25T15:30:00Z,2,0,2,90,0,0,1,0,0,0,0,0,0,0,1,31,20.0,1.1,17.0,3.8,1,0.02,0.01,0.03,0.36,60,14490,1229968,61004,46514
339,Virgil,van Dijk,12,Defender,27,14,5,False,2024-09-01T15:00:00Z,0,3,3,90,0,0,1,0,0,0,0,1,0,0,0,28,30.4,11.0,0.0,4.1,1,0.00,0.03,0.03,1.36,60,-1959,1315401,86093,88052
339,Virgil,van Dijk,12,Defender,36,16,2,True,2024-09-14T14:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,9,28.6,2.2,14.0,4.5,1,0.14,0.02,0.16,0.44,60,68174,1470260,164704,96530
339,Virgil,van Dijk,12,Defender,46,3,6,True,2024-09-21T14:00:00Z,3,0,5,90,0,0,1,0,0,0,0,0,0,0,0,28,18.6,0.7,0.0,1.9,1,0.00,0.00,0.00,1.08,60,45007,1546242,91987,46980
636,Federico,Chiesa,12,Midfielder,27,14,0,False,2024-09-01T15:00:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,8708,11351,9919,1211
636,Federico,Chiesa,12,Midfielder,36,16,0,True,2024-09-14T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,13053,30976,21353,8300
636,Federico,Chiesa,12,Midfielder,46,3,1,True,2024-09-21T14:00:00Z,3,0,5,18,0,0,0,0,0,0,0,0,0,0,0,-1,0.2,0.9,15.0,1.6,0,0.16,0.08,0.24,0.55,70,-2127,30745,4861,6988
660,Vítezslav,Jaros,12,Goalkeeper,46,3,0,True,2024-09-21T14:00:00Z,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
340,Manuel,Akanji,13,Defender,9,6,6,False,2024-08-18T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,28,16.2,1.6,0.0,1.8,1,0.00,0.01,0.01,1.01,55,0,377453,0,0
340,Manuel,Akanji,13,Defender,17,10,2,True,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,23.4,28.8,2.0,5.4,1,0.00,0.16,0.16,0.29,55,77372,538683,100054,22682
340,Manuel,Akanji,13,Defender,30,19,1,False,2024-08-31T16:30:00Z,1,3,3,90,0,0,0,1,0,0,0,1,0,0,0,5,18.8,9.8,0.0,2.9,1,0.00,0.04,0.04,0.73,55,15034,579233,77479,62445
340,Manuel,Akanji,13,Defender,37,4,2,True,2024-09-14T14:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,11,9.8,6.7,0.0,1.7,1,0.00,0.07,0.07,0.96,55,-24649,571611,42978,67627
340,Manuel,Akanji,13,Defender,47,1,1,True,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,13,28.6,62.2,8.0,9.9,1,0.03,0.31,0.34,0.65,55,-25412,551559,13765,39177
341,Nathan,Aké,13,Defender,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,231353,0,0
341,Nathan,Aké,13,Defender,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-31040,233474,8017,39057
341,Nathan,Aké,13,Defender,30,19,1,False,2024-08-31T16:30:00Z,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,4,3.4,0.5,0.0,0.4,0,0.00,0.00,0.00,0.09,54,-49225,192348,5684,54909
341,Nathan,Aké,13,Defender,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-39890,158393,4220,44110
341,Nathan,Aké,13,Defender,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-32264,127249,95,32359
342,Bernardo,Veiga de Carvalho e Silva,13,Midfielder,9,6,6,False,2024-08-18T15:30:00Z,0,2,1,90,0,1,1,0,0,0,0,0,0,0,0,26,32.0,38.1,30.0,10.0,1,0.13,0.20,0.33,1.01,65,0,372293,0,0
342,Bernardo,Veiga de Carvalho e Silva,13,Midfielder,17,10,2,True,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,1.6,12.5,15.0,2.9,1,0.11,0.07,0.18,0.29,66,213046,688863,252419,39373
342,Bernardo,Veiga de Carvalho e Silva,13,Midfielder,30,19,7,False,2024-08-31T16:30:00Z,1,3,3,90,0,1,0,1,0,0,0,0,0,0,2,28,22.6,56.5,45.0,12.4,1,0.29,0.50,0.79,0.73,66,-90308,602485,57245,147553
342,Bernardo,Veiga de Carvalho e Silva,13,Midfielder,37,4,1,True,2024-09-14T14:00:00Z,2,1,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0,0.00,0.00,0.00,0.04,66,40457,676001,131224,90767
342,Bernardo,Veiga de Carvalho e Silva,13,Midfielder,47,1,1,True,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,1,0,0,0,10,10.4,58.4,20.0,8.9,1,0.06,0.25,0.31,0.65,66,-78531,597720,21923,100454
343,Oscar,Bobb,13,Midfielder,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,31717,0,0
343,Oscar,Bobb,13,Midfielder,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-13395,18555,329,13724
343,Oscar,Bobb,13,Midfielder,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-5286,13613,492,5778
343,Oscar,Bobb,13,Midfielder,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2917,10859,484,3401
343,Oscar,Bobb,13,Midfielder,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1171,9766,221,1392
344,Scott,Carson,13,Goalkeeper,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,14823,0,0
344,Scott,Carson,13,Goalkeeper,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-40,17745,1270,1310
344,Scott,Carson,13,Goalkeeper,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,590,19798,2388,1798
344,Scott,Carson,13,Goalkeeper,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,97,20802,2005,1908
344,Scott,Carson,13,Goalkeeper,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,28,21205,866,838
345,Kevin,De Bruyne,13,Midfielder,9,6,3,False,2024-08-18T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,14,5.0,15.3,4.0,2.4,1,0.07,0.32,0.39,1.01,95,0,627901,0,0
345,Kevin,De Bruyne,13,Midfielder,17,10,12,True,2024-08-24T14:00:00Z,4,1,2,89,1,1,0,1,0,0,0,0,0,0,2,48,61.4,71.8,17.0,15.0,1,0.81,0.65,1.46,0.29,95,47384,832545,99862,52478
345,Kevin,De Bruyne,13,Midfielder,30,19,1,False,2024-08-31T16:30:00Z,1,3,3,87,0,0,0,1,0,0,0,1,0,0,0,20,18.6,92.3,46.0,15.7,1,0.27,0.64,0.91,0.64,96,247417,1179540,353421,106004
345,Kevin,De Bruyne,13,Midfielder,37,4,2,True,2024-09-14T14:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,7,13.8,67.4,15.0,9.6,1,0.06,0.56,0.62,0.96,96,-68716,1153942,154258,222974
345,Kevin,De Bruyne,13,Midfielder,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,96,-230765,928993,26772,257537
346,Jérémy,Doku,13,Midfielder,9,6,3,False,2024-08-18T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,20,12.8,23.3,29.0,6.5,1,0.13,0.09,0.22,1.01,65,0,280527,0,0
346,Jérémy,Doku,13,Midfielder,17,10,2,True,2024-08-24T14:00:00Z,4,1,2,70,0,0,0,1,0,0,0,0,0,0,0,14,10.4,26.6,6.0,4.3,1,0.00,0.44,0.44,0.29,65,139711,494364,174178,34467
346,Jérémy,Doku,13,Midfielder,30,19,2,False,2024-08-31T16:30:00Z,1,3,3,67,0,0,0,1,0,0,0,0,0,0,0,21,13.6,36.2,21.0,7.1,1,0.05,0.23,0.28,0.29,65,-76263,425024,52587,128850
346,Jérémy,Doku,13,Midfielder,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-72245,366083,33235,105480
346,Jérémy,Doku,13,Midfielder,47,1,2,True,2024-09-22T15:30:00Z,2,2,5,69,0,0,0,2,0,0,0,0,0,0,0,9,6.4,20.1,11.0,3.8,1,0.05,0.06,0.11,0.60,65,-77383,292835,6351,83734
347,Ederson,Santana de Moraes,13,Goalkeeper,9,6,8,False,2024-08-18T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,3,1,30,19.6,0.0,0.0,2.0,1,0.00,0.00,0.00,1.01,55,0,557560,0,0
347,Ederson,Santana de Moraes,13,Goalkeeper,17,10,2,True,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,1,0,0,0,0,0,0,0,3,3.8,0.0,0.0,0.4,1,0.00,0.00,0.00,0.29,55,74954,817354,105221,30267
347,Ederson,Santana de Moraes,13,Goalkeeper,30,19,2,False,2024-08-31T16:30:00Z,1,3,3,90,0,0,0,1,0,0,0,0,0,2,0,12,19.2,0.0,0.0,1.9,1,0.00,0.00,0.00,0.73,55,-35787,820193,49553,85340
347,Ederson,Santana de Moraes,13,Goalkeeper,37,4,7,True,2024-09-14T14:00:00Z,2,1,4,90,0,1,0,1,0,0,0,0,0,5,1,26,55.8,10.0,0.0,6.6,1,0.00,0.01,0.01,0.96,55,-29584,826949,45244,74828
347,Ederson,Santana de Moraes,13,Goalkeeper,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,1,0,1,0,-2,11.0,0.0,0.0,1.1,1,0.00,0.00,0.00,0.65,55,-8062,832093,28577,36639
348,Phil,Foden,13,Midfielder,9,6,1,False,2024-08-18T15:30:00Z,0,2,1,45,0,0,0,0,0,0,0,0,0,0,0,6,9.0,3.7,0.0,1.3,0,0.00,0.01,0.01,0.72,95,0,1585478,0,0
348,Phil,Foden,13,Midfielder,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,95,-77502,1628706,92072,169574
348,Phil,Foden,13,Midfielder,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,94,-749101,884250,13321,762422
348,Phil,Foden,13,Midfielder,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,93,-295502,609339,13874,309376
348,Phil,Foden,13,Midfielder,47,1,1,True,2024-09-22T15:30:00Z,2,2,5,20,0,0,0,0,0,0,0,0,0,0,0,3,1.4,14.9,14.0,3.0,0,0.07,0.24,0.31,0.06,93,-52658,570824,22446,75104
349,Jack,Grealish,13,Midfielder,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,15825,0,0
349,Jack,Grealish,13,Midfielder,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,19,0,0,0,0,0,0,0,1,0,0,0,0,1.2,2.4,9.0,1.3,0,0.10,0.01,0.11,0.00,65,-1353,17745,1391,2744
349,Jack,Grealish,13,Midfielder,30,19,2,False,2024-08-31T16:30:00Z,1,3,3,71,0,0,0,1,0,0,0,0,0,0,0,16,10.4,37.1,21.0,6.9,1,0.23,0.24,0.47,0.51,64,-2565,16925,1395,3960
349,Jack,Grealish,13,Midfielder,37,4,2,True,2024-09-14T14:00:00Z,2,1,4,83,0,0,0,1,0,0,0,0,0,0,0,14,9.8,18.4,34.0,6.2,1,0.15,0.15,0.30,0.92,64,2947,22113,5746,2799
349,Jack,Grealish,13,Midfielder,47,1,1,True,2024-09-22T15:30:00Z,2,2,5,12,0,0,0,0,0,0,0,0,0,0,0,6,5.0,23.5,10.0,3.9,0,0.00,0.09,0.09,0.06,64,682,23701,2679,1997
350,Joško,Gvardiol,13,Defender,9,6,7,False,2024-08-18T15:30:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,1,30,23.2,3.3,5.0,3.2,1,0.03,0.02,0.05,1.01,60,0,2793191,0,0
350,Joško,Gvardiol,13,Defender,17,10,2,True,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,15.4,7.8,2.0,2.5,1,0.00,0.04,0.04,0.29,60,191073,3282799,260981,69908
350,Joško,Gvardiol,13,Defender,30,19,2,False,2024-08-31T16:30:00Z,1,3,3,87,0,0,0,1,0,0,0,0,0,0,0,15,21.8,8.6,33.0,6.3,1,0.10,0.45,0.55,0.64,60,-194226,3142610,138109,332335
350,Joško,Gvardiol,13,Defender,37,4,1,True,2024-09-14T14:00:00Z,2,1,4,45,0,0,0,0,0,0,0,0,0,0,0,6,4.2,14.4,6.0,2.5,0,0.00,0.14,0.14,0.04,60,-389909,2799367,85176,475085
350,Joško,Gvardiol,13,Defender,47,1,1,True,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,13,19.6,15.5,40.0,7.5,1,0.08,0.09,0.17,0.65,60,-302572,2506781,18827,321399
351,Erling,Haaland,13,Forward,9,6,7,False,2024-08-18T15:30:00Z,0,2,1,90,1,0,1,0,0,0,0,1,0,0,2,31,36.4,0.6,38.0,7.5,1,0.28,0.00,0.28,1.01,150,0,4408007,0,0
351,Erling,Haaland,13,Forward,17,10,17,True,2024-08-24T14:00:00Z,4,1,2,89,3,0,0,1,0,0,0,0,0,0,3,80,97.2,3.3,83.0,18.4,1,1.79,0.04,1.83,0.29,150,222715,5207729,275319,52604
351,Erling,Haaland,13,Forward,30,19,17,False,2024-08-31T16:30:00Z,1,3,3,90,3,0,0,1,0,0,0,0,0,0,3,93,106.8,11.1,66.0,18.4,1,1.71,0.11,1.82,0.73,151,566889,6054723,642719,75830
